HAI067 - Thai Express - Place Jacques Cartier;Thai Express;420 Place Jacques-Cartier;Montreal;
HAI068 - Thai Express - Notre-Dame;Thai Express;3009 Notre Dame Ouest;Montreal;
HAI069 - Thai Express - Place Laurier;Thai Express;2700 boul. Laurier;Ste-Foy;
HAI070 - Thai Express - Meadowvale North Business Park S.C.;Thai Express;6986 Financial Drive;Mississauga;
HAI071 - Thai Express - Mail Champlain;Thai Express;2151 boulevard Lapinière;Brossard;
HAI072 - Thai Express - Richmond Centre;Thai Express;6551 Number 3 Road;Richmond;
HAI073 - Thai Express - Pen Centre;Thai Express;221 Glendale Avenue;St. Catharines;
HAI074 - Thai Express - Quartier Laval;Thai Express;1020 Boulevard Le Corbusier;Laval;
HAI075 - Thai Express - Sunridge Mall;Thai Express;2525 - 36th Street N.E.;Calgary;
HAI077 - Thai Express - Markville Shopping Centre;Thai Express;5000 Highway #7 East;Markham;
HAI078 - Thai Express - Bayview Village;Thai Express;2901 Bayview Avenue;Toronto;
HAI079 - Thai Express - Dollard-des-Ormeaux;Thai Express;B-3700 Boulevard Saint-Jean;Dollard-des-Ormeaux;
HAI080 - Thai Express - Mount Royal College;Thai Express;Wyckham House Student Centre, 4825 Mount Royal Gate S.W.;Calgary;
HAI082 - Thai Express - Dufferin Mall;Thai Express;900 Dufferin Street;Toronto;
HAI084 - Thai Express - Masonville Place;Thai Express;1680 Richmond Street North;London;
HAI085 - Thai Express - Place Versailles;Thai Express;7275, rue Sherbrooke Est XX;Montreal;
HAI087 - Thai Express - Promenades de Gatineau;Thai Express;1100, Boul. Maloney Ouest;Gatineau;
HAI088 - Thai Express - Carrefour Angrignon;Thai Express;7077, boul. Newman;Lasalle;
HAI089 - Thai Express - St-Denis/Maisonneuve;Thai Express;1581 St-Denis;Montreal;
HAI090 - Thai Express - Place du Centre;Thai Express;200, Place du Portage, Niveau 200;Hull;
HAI091 - Thai Express - Suncor Energy Centre (formerly Petro Canada Centre);Thai Express;215-150 6 Ave Sw;Calgary;
HAI093 - Thai Express - Portes Ste-Rose;Thai Express;679 Cure Labelle;Ste-Rose;
HAI095 - Thai Express - Galeries St-Laurent;Thai Express;1995 boulevard Marcel-Laurin;St-Laurent;
HAI096 - Thai Express - Centre Lachenaie;Thai Express;1153 Montée-des-Pionniers;Lachenaie;
HAI097 - Thai Express - Southgate Centre;Thai Express;5015-111 Street N.W.;Edmonton;
HAI098 - Thai Express - Kingsway Garden Mall;Thai Express;109 Street & Princess Elizabeth Ave.;Edmonton;
HAI099 - Thai Express - RioCan Market Place;Thai Express;2061 Steeles Ave.;(North York) Toronto;
HAI100 - Thai Express - 150 King Street;Thai Express;150 King Street West;Toronto;
HAI101 - Thai Express - Université de Sherbrooke Campus Longueuil;Thai Express;150 Place Charles-Le Moyne (CP#104);Longueuil;
HAI103 - Thai Express - Plaza Don Quichotte;Thai Express;100 boul. Don Quichotte;Île-Perrot;
HAI104 - Thai Express - Kirkland;Thai Express;3420, rue Jean-Yves;Kirkland;
HAI105 - Thai Express - 372 Yonge Street;Thai Express;372 Yonge Street;Toronto;
HAI106 - Thai Express - World Exchange Plaza;Thai Express;111, Albert Street;Ottawa;
HAI107 - Thai Express - 5259 Sherbrooke Ouest;Thai Express;5259 Sherbrooke Ouest;Montreal;
HAI108 - Thai Express - Billings Bridge Shopping Centre;Thai Express;2277 Riverside Drive East;Ottawa;
HAI109 - Thai Express - BP Centre;Thai Express;240 - 4th Avenue SW;Calgary;
HAI110 - Thai Express - Square One;Thai Express;100 City Centre Drive;Mississauga;
HAI111 - Thai Express - Chemin du Tremblay;Thai Express;1215 Chemin du Tremblay;Longueuil;
HAI112 - Thai Express - Dollard-des-Ormeaux II - Les Promenades des Sources;Thai Express;3339G Boulevard des Sources;D.D.O.;
HAI114 - Thai Express - Halifax Shopping Centre;Thai Express;7001 Mumford Road;Halifax;
HAI115 - Thai Express - Northland Village Mall;Thai Express;5111 Northland Drive N.W.;Calgary;
HAI117 - Thai Express - Carré Masson;Thai Express;462 Montée Masson;Mascouche;
HAI118 - Thai Express - Meadowvale Town Centre;Thai Express;6590 Meadowvale Town Centre;Mississauga;
HAI119 - Thai Express - Chinook Centre;Thai Express;6455 MacLeod Trail S.W.;Calgary;
HAI121 - Thai Express - Carrefour St-Hubert;Thai Express;5962 boul. Cousineau;St-Hubert;
HAI126 - Thai Express - Méga Centre Notre-Dame;Thai Express;2296 autoroute Chomedey;Laval;
HAI127 - Thai Express - Sherbrooke;Thai Express;2745 rue King Ouest;Sherbrooke;
HAI129 - Thai Express - 16th Avenue & Vogell Road (CTW);Thai Express;16 Vogell Road;Richmond Hill;
HAI131 - Thai Express - Marlborough Mall;Thai Express;3800 Memorial Drive N.E.;Calgary;
HAI132 - Thai Express - 5323 Chemin Queen Mary;Thai Express;5323 Chemin Queen Mary;Montreal;
HAI133 - Thai Express - Lansdowne Place;Thai Express;645, Lansdowne Street West;Peterborough;
HAI134 - Thai Express - Promenades Bellerose;Thai Express;2151 Boulevard Des Laurentides;Vimont;
HAI135 - Thai Express - 7 King St.;Thai Express;7 King Street East;Toronto;
HAI136 - Thai Express - Hillcrest Mall;Thai Express;9350 Yonge Street;Richmond Hill;
HAI137 - Thai Express - Laval Est;Thai Express;5720 boul. Robert Bourassa, Building O;Laval;
HAI138 - Thai Express - St-Sauveur;Thai Express;197 Chemin de la Gare;St-Sauveur;
HAI139 - Thai Express - Halte 174 (Louiseville);Thai Express;14 Ste-Anne;Yamachiche;
HAI140 - Thai Express - Appleby Line;Thai Express;671 Appleby Line;Burlington;
HAI142 - Thai Express - Cornwall Centre;Thai Express;2102 - 11th Avenue;Regina;
HAI143 - Thai Express - Coquitlam Centre;Thai Express;2929 Barnet Highway;Coquitlam;
HAI144 - Thai Express - St-Eustache (25e Avenue);Thai Express;477, 25e Avenue;St-Eustache;
HAI145 - Thai Express - Central City Shopping Centre;Thai Express;2153 Central City, 10153 King George Highway;Surrey;
HAI146 - Thai Express - Bouvier;Thai Express;980 rue Bouvier;Quebec;
HAI147 - Thai Express - Plaza Pierrefonds;Thai Express;14850 boul.Pierrefonds;Pierrefonds;
HAI148 - Thai Express - Woodhill Centre;Thai Express;9045 Airport Road;Brampton;
HAI149 - Thai Express - Ste-Thérèse;Thai Express;205 Boul. Curé Labelle;Ste-Therese;
HAI150 - Thai Express - Blue Bonnets;Thai Express;5510 Jean-Talon West;Montreal;
HAI152 - Thai Express - Faubourg Boisbriand;Thai Express;3480 Avenue des Grandes Tourelles;Boisbriand;
HAI153 - Thai Express - Weston & St-Clair (The Stockyard);Thai Express;70 Weston Road;Toronto;
HAI154 - Thai Express - Faubourg Delson;Thai Express;60 Route 132;Delson;
HAI156 - Thai Express - Centerpoint Mall;Thai Express;6464 Yonge Street;North York;
HAI157 - Thai Express - 440 de la Couronne;Thai Express;440 de le Couronne;Quebec;
HAI160 - Thai Express - Les Rivières;Thai Express;4125 boul des Forges;Trois-Rivieres;
HAI161 - Thai Express - Stone Road Mall;Thai Express;435 Stone Road West;Guelph;
HAI162 - Thai Express - Innes Road (Centre Belcourt);Thai Express;3712 Innes Road;Orleans;
HAI163 - Thai Express - Place du Royaume;Thai Express;1401, boul. Talbot;Chicoutimi;
HAI164 - Thai Express - Beloeil;Thai Express;146 boulevard Sir-Wilfrid-Laurier;Beloeil;
HAI165 - Thai Express - Mirabel;Thai Express;17663 rue Charles;Mirabel;
HAI167 - Thai Express - Promenades Beauport;Thai Express;3333, rue du Carrefour;Quebec;
HAI169 - Thai Express - Carrefour du Nord;Thai Express;900, boulevard Grignon;St-Jérôme;
HAI170 - Thai Express - Regent Mall;Thai Express;1381 Regent Street;Fredericton;
HAI171 - Thai Express - Waterfront Centre;Thai Express;200 Burrard Street;Vancouver;
HAI172 - Thai Express - Sheridan College;Thai Express;1430 Trafalgar Road;Oakville;
HAI175 - Thai Express - rue Volta;Thai Express;1150 B, rue Volta;Boucherville;
HAI176 - Thai Express - Baseline & Clyde;Thai Express;1331 Clyde Avenue;Ottawa;
HAI178 - Thai Express - Sorel;Thai Express;170 boul. Fiset;Sorel-Tracy;
HAI179 - Thai Express - 555 Saint-Charles-Borromée;Thai Express;555 Saint-Charles-Borromée;Joliette;
HAI181 - Thai Express - Place de la Cité;Thai Express;2600, boul. Laurier;Ste-Foy;
HAI183 - Thai Express - Lambton Mall;Thai Express;1380 London Road;Sarnia;
HAI184 - Thai Express - Place Rosemère;Thai Express;401, Boul. Labelle;Rosemère;
HAI185 - Thai Express - 580 Queen Street West;Thai Express;580 Queen Street West;Toronto;
HAI186 - Thai Express - Milton Commons;Thai Express;870 Main Street East;Milton;
HAI187 - Thai Express - Centre at Circle & Eighth;Thai Express;3510 - 8th Street East;Saskatoon;
HAI188 - Thai Express - Dixie Crossings;Thai Express;5083 Dixie Road;Mississauga;
HAI189 - Thai Express - Louis-Boheme;Thai Express;1504 de Bleury Street, Montreal;Montreal;
HAI190 - Thai Express - Burlington Mall;Thai Express;777 Guelph Line;Burlington;
HAI191 - Thai Express - 410 & Steeles;Thai Express;80 Resolution Drive;Brampton;
HAI192 - Thai Express - 255 King Street North;Thai Express;255 King Street North;Waterloo;
HAI193 - Thai Express - Galeries Normandie;Thai Express;2910 de Salaberry;Montreal;
HAI195 - Thai Express - Complexe Pierre Brault;Thai Express;3135 boulevard Taschereau;Longueuil;
HAI196 - Thai Express - Woodbine Centre;Thai Express;500 Rexdale Boulevard;Etobicoke;
HAI197 - Thai Express - Plaza Le Village Lachine;Thai Express;637, 32nd Avenue;Lachine;
HAI198 - Thai Express - Saint-Hyacinthe;Thai Express;3535, boulevard Laframboise;Saint-Hyacinthe;
HAI199 - Thai Express - Complexe Desjardins;Thai Express;5, Complexe Desjardins;Montreal;
HAI200 - Thai Express - Galeries Joliette;Thai Express;1075, Boul. Firestone;Joliette;
HAI201 - Thai Express - St-Antoine;Thai Express;471 boulevard des Laurentides;Saint-Jérôme;
HAI202 - Thai Express - Intercity Shopping Centre;Thai Express;1000 Fort William Road;Thunder Bay;
HAI203 - Thai Express - Eastgate Square;Thai Express;75 Centennial Parkway North;Stoney Creek;
HAI204 - Thai Express - St-Jean-sur-Richelieu;Thai Express;651 boulevard du Séminaire Nord;Saint-Jean-sur-Richelieu;
HAI205 - Thai Express - Place Michelet;Thai Express;5040 rue Jean-Talon Est;St-Léonard;
HAI206 - Thai Express - Chambly;Thai Express;815 Boul. De Périgny;Chambly;
HAI207 - Thai Express - Carré St-Lambert;Thai Express;299 Boul. Sir-Wilfred-Laurier;Saint-Lambert;
HAI208 - Thai Express - Northgate Mall;Thai Express;489 Albert St. North;Regina;
HAI209 - Thai Express - Marché Terrebonne;Thai Express;1113 Rang St-Francois;Terrebonne;
HAI210 - Thai Express - Les Immeubles Dalpa, Terrebonne;Thai Express;1352 boul. Moody;Terrebonne;
HAI211 - Thai Express - Creekside Crossing;Thai Express;1510 Dundas Street East;Mississauga;
HAI212 - Thai Express - Guildford Town Centre;Thai Express;2695 Guildford Town Centre;Surrey;
HAI213 - Thai Express - Ste-Julie;Thai Express;1700 Chemin Du Fer-A-Cheval;Ste-Julie;
HAI214 - Thai Express - Pointe-Aux-Trembles;Thai Express;12882 Sherbrooke Street East;Pointe-Aux-Trembles;
HAI215 - Thai Express - Le Centre de Victoriaville;Thai Express;481 boul. Jutras Est;Victoriaville;
HAI216 - Thai Express - Rutherford Market Place;Thai Express;9300-9370 Bathurst Street;Vaughan;
HAI217 - Thai Express - Pergola Commons;Thai Express;79 Clair Road East;Guelph;
HAI218 - Thai Express - Willowbrook Shopping Centre;Thai Express;19705 Fraser Highway;Langley;
HAI219 - Thai Express - The Friary Shopping Centre (UK);Thai Express;The Friary Shopping Centre;Guilford;
HAI220 - Thai Express - Sevenoaks Shopping Centre;Thai Express;32900 South Fraser Way;Abbotsford;
HAI221 - Thai Express - White Oaks Mall;Thai Express;1105 Wellington Road South;London;
HAI222 - Thai Express - Centennial Place;Thai Express;520-3th Street S.W.;Calgary;
HAI223 - Thai Express - Seasons of Tuxedo S.C.;Thai Express;660 Sterling Lyon Parkway, Building P8;Winnipeg;
HAI224 - Thai Express - Carrefour de la Seigneurie;Thai Express;9 boulevard De La Seigneurie Est;Blainville;
HAI225 - Thai Express - 11 Mont-Royal;Thai Express;11 Mont Royal West;Montreal;
HAI226 - Thai Express - Grant Crossing;Thai Express;5507 Hazeldean Road;Stittsville;
HAI227 - Thai Express - Hunt Club & Merivale;Thai Express;330 West Hunt Club Road;Ottawa;
HAI228 - Thai Express - Boul. Arthur-Sauvé;Thai Express;535 Boulevard Arthur-Sauvé;St-Eustache;
HAI229 - Thai Express - Aréna De Repentigny;Thai Express;80 Boulevard Brien local 300;Repentigny;
HAI230 - Thai Express - Carrefour du Versant Est;Thai Express;710 Montee-Paiement;Gatineau;
HAI231 - Thai Express - North York General Hospital;Thai Express;4001 Leslie Street;Toronto;
HAI232 - Thai Express - Currents of Windermere;Thai Express;5206 Windermere Boulevard;Edmonton;
HAI233 - Thai Express - 854 rue St-Jean;Thai Express;854 rue St-Jean;Quebec;
HAI234 - Thai Express - Ange-Gardien;Thai Express;99 Route 235;Ange-Gardien;
HAI235 - Thai Express - 3077 Mavis Road;Thai Express;3077 Mavis Road;Mississauga;
HAI236 - Thai Express - 475 University Avenue;Thai Express;475 University Avenue;Charlottetown;
HAI237 - Thai Express - First Place;Thai Express;300 Fourth Avenue, Unit 3;St. Catharines;
HAI238 - Thai Express - Piazza Del Sole (Westridge Power Centre);Thai Express;200 Windflower Gate;Woodbridge;
HAI239 - Thai Express - Cap-de-la-Madeleine (Autoroute 40);Thai Express;505 rue Vachon;Trois-Rivières;
HAI240 - Thai Express - La Prairie;Thai Express;1028 Boulevard Taschereau;La Prairie;
HAI242 - Thai Express - 320 Front St.;Thai Express;320 Front Street West;Toronto;
HAI243 - Thai Express - York University;Thai Express;4700 Keele Street;Toronto;
HAI245 - Thai Express - Remington L & M Square;Thai Express;169 Enterprise Blvd.;Markham;
HAI246 - Thai Express - 1307 Roberval (Clairevue Centre);Thai Express;1307 Roberval;St-Bruno;
HAI247 - Thai Express - Oshawa Gateway Centre;Thai Express;238 Ritson Road Unit C8 1A;Oshawa;
HAI248 - Thai Express - Rimouski;Thai Express;134, rue St-Germain Est;Rimouski;
HAI249 - Thai Express - New Sudbury Centre;Thai Express;1349 Lasalle Boulevard;Sudbury;
HAI250 - Thai Express - Barrhaven T.C.;Thai Express;3777 Strandherd Drive;Ottawa;
HAI251 - Thai Express - St-Basile-Le-Grand;Thai Express;181 Boulevard Sir Wilfrid Laurier;Saint-Basile-le-Grand;
HAI252 - Thai Express - 3470 St-Denis;Thai Express;3470 St-Denis;Montreal;
HAI253 - Thai Express - Ste-Agathe;Thai Express;200 rue Principale;Saint-Agathe;
HAI254 - Thai Express - Plaza Hawkesbury;Thai Express;450, County Road 17;Hawkesbury;
HAI255 - Thai Express - Galeries Lac St-Jean;Thai Express;1055 Avenue Du Pont Sud;Alma;
HAI257 - Thai Express - Harbour Centre;Thai Express;400 - 555 West Hastings St.;Vancouver;
HAI258 - Thai Express - Châteauguay;Thai Express;280 Boulevard d'Anjou;Châteauguay;
HAI259 - Thai Express - West Edmonton Mall #Q105;Thai Express;1533, 8882 170th Street;Edmonton;
HAI260 - Thai Express - Mic Mac Mall;Thai Express;21 Micmac Blvd.;Dartmouth;
HAI261 - Thai Express - Sherwood Park Mall;Thai Express;2020, Sherwood Drive;Sherwood Park;
HAI262 - Thai Express - South Keys;Thai Express;2210 Bank Street;Ottawa;
HAI263 - Thai Express - 2020 University;Thai Express;2020 Robert Bourassa;Montreal;
HAI264 - Thai Express - Varennes;Thai Express;536 Boulevard Lionel-Boulet;Varennes;
HAI265 - Thai Express - Chicoutimi;Thai Express;1611 Boulevard Talbot;Quebec;
HAI266 - Thai Express - Jonquiere;Thai Express;3819 boulevard Harvey;Saguenay;
HAI267 - Thai Express - 1881 Yonge St.;Thai Express;1881 Yonge St.;Toronto;
HAI268 - Thai Express - Skyview Power Centre;Thai Express;13680 – 137 Avenue NW;Edmonton;
HAI270 - Thai Express - Drummondville;Thai Express;520 Boulevard Saint-Joseph;Drummondville;
HAI271 - Thai Express - Le Campanile;Thai Express;30&38, Place du Commerce;Île-des-Soeurs;
HAI272 - Thai Express - Avalon Mall;Thai Express;48 Kenmount Road,;St-John's;
HAI273 - Thai Express - Plaza Cornwall;Thai Express;1232, Brookdale Avenue;Cornwall;
HAI274 - Thai Express - Intu Lakeside (UK);Thai Express;West Thurrock Way;Grays;
HAI275 - Thai Express - Scotia Square;Thai Express;5201 Duke Street;Halifax;
HAI276 - Thai Express - Bower Place;Thai Express;4900 Molly Banister Drive;Red Deer;
HAI277 - Thai Express - North American Centre;Thai Express;5650 Yonge Street;North York;
HAI280 - Thai Express - Southcore Financial;Thai Express;120 Bremner Boulevard;Toronto;
HAI281 - Thai Express - Country Village Road;Thai Express;104 Country Village Road NE;Calgary;
HAI282 - Thai Express - Cataraqui Centre;Thai Express;945 Gardiners Road;Kingston;
HAI283 - Thai Express - Calgary Airport Int. Dep. D;Thai Express;2016 Airport Road NE;Calgary;
HAI284 - Thai Express - Calgary Airport Trans Dep. E;Thai Express;2016 Airport Road NE;Calgary;
HAI285 - Thai Express - Trent University;Thai Express;1600 W Bank Drive;Peterborough;
HAI286 - Thai Express - 3700 Des Forges;Thai Express;3700 Boulevard Des Forges;Trois-Rivières;
HAI288 - Thai Express - Pie-IX;Thai Express;10734 Blvd. Pie-IX;Montreal;
HAI289 - Thai Express - York Mills Centre;Thai Express;4025 Yonge Street;Toronto;
HAI290 - Thai Express - Autoroute 440;Thai Express;4620 Desserte Sud Laval (A-440) O;Laval;
HAI292 - Thai Express - Richelieu;Thai Express;2360 Ch. Des Patriotes;Richelieu;
HAI294 - Thai Express - Ottawa Trainyards;Thai Express;525 Industrial Avenue;Ottawa;
HAI295 - Thai Express - Mont-Laurier;Thai Express;2580 Chemin de la Lievre Sud;Mont-Laurier;
HAI297 - Thai Express - Women's College Hospital;Thai Express;76 Grenville Street;Toronto;
HAI298 - Thai Express - Mount Sinai Hospital;Thai Express;600 University Avenue;Toronto;
HAI299 - Thai Express - West Edmonton Mall #G107;Thai Express;8882 -170th Street;Edmonton;
HAI301 - Thai Express - Cowansville;Thai Express;1599 Rue du Sud;Cowansville;
HAI302 - Thai Express - Aldgate;Thai Express;18B Mansell Street;London;
HAI304 - Thai Express - Brunswick Square;Thai Express;39 King Street;Saint John;
HAI305 - Thai Express - Oakville Trafalgar Memorial Hospital;Thai Express;3001 Hospital Gate;Oakville;
HAI307 - Thai Express - Manning Town Centre;Thai Express;15367 37 Street;Edmonton;
HAI308 - Thai Express - St-Germain-de-Grantham;Thai Express;348 Chemin Yamaska;Saint-Germain-de-Grantham;
HAI309 - Thai Express - Humber River Hospital;Thai Express;1215 Wilson Ave.;Toronto;
HAI312 - Thai Express - Carlingwood Shopping Center;Thai Express;2121 Carling Ave.;Ottawa;
HAI313 - Thai Express - Metropolis at Metrotown;Thai Express;4820 Kingsway;Burnaby;
HAI314 - Thai Express - L'Assomption;Thai Express;788 Montée St-Sulpice;L'Assomption;
HAI315 - Thai Express - South Edmonton Common;Thai Express;98 Street;Edmonton;
HAI316 - Thai Express - Boul. St-Joseph, Hull;Thai Express;450A Saint-Joseph Boulevard;Gatineau;
HAI318 - Thai Express - Plaza St-Canut;Thai Express;13845 chemin Saint-Simon;Mirabel;
HAI319 - Thai Express - Dixie Outlet Mall;Thai Express;1250 South Service Road;Mississauga;
HAI320 - Thai Express - Summerside;Thai Express;519 Granville Street;Summerside;
HAI323 - Thai Express - Kingston;Thai Express;394 Princess Street;Kingston;
HAI329 - Thai Express - Outlet Collection (Winnipeg);Thai Express;555 Sterling Lyon Parkway;Winnipeg;
HAI330 - Thai Express - 8780 St-Laurent;Thai Express;8780 St-Laurent;Montreal;
HAI331 - Thai Express - Edmonton International Airport (Outlet Collection);Thai Express;1 Outlet Collection Way, Edmonton International Airport;Edmonton;
HAI332 - Thai Express - Shoppers Mall Brandon;Thai Express;1570-18th Street;Brandon;
HAI333 - Thai Express - Galeries Appalaches;Thai Express;520 Boulevard Frontenac Ouest;Thetford Mines;
HAI334 - Thai Express - Sheppard Centre;Thai Express;4841 Yonge St., Concourse Level;North York;
HAI335 - Thai Express - Kanata;Thai Express;499 Terry Fox;Ottawa;
HAI337 - Thai Express - Quartier Santé (Fleurimont);Thai Express;2015, 12 Ave. Nord;Sherbrooke;
HAI338 - Thai Express - Mall of America;Thai Express;335 Central Parkway;Bloomington;
HAI339 - Thai Express - Sierra Springs Airdrie;Thai Express;114 Sierra Springs Drive SE;Airdrie;
HAI341 - Thai Express - Garden City Shopping Centre;Thai Express;2305 McPhillips Street;Winnipeg;
HAI343 - Thai Express - Shoppers City East;Thai Express;2014 Ogilvie Road;Ottawa;
HAI344 - Thai Express - Britannia Plaza;Thai Express;1465 Richmond Rd.;Ottawa;
HAI345 - Thai Express - Truro;Thai Express;69 Robie Street;Truro;
HAI346 - Thai Express - Place D'Orleans Shopping Centre;Thai Express;110 Place D'Orleans, #2250;Ottawa;
HAI348 - Thai Express - Stonegate Plaza;Thai Express;404, 2525 Country Hills Blvd. NE;Calgary;
HAI349 - Thai Express - Crodyon U.K.;Thai Express;Box Park, 99 George Street;Crodyon, London;
HAI350 - Thai Express - Grasslands;Thai Express;4830 Gordon Rd.;Regina;
HAI352 - Thai Express - Deerfoot Meadows II;Thai Express;33 Heritage Meadows Way SE;Calgary;
HAI356 - Thai Express - Unipetro - Brampton;Thai Express;7965 Mississauga Road;Brampton;
HAI357 - Thai Express - Fairview Mall Food Court;Thai Express;1800 Sheppard Avenue East;Toronto;
HAI359 - Thai Express - Westmorland Place;Thai Express;533 Westmorland Road;Saint John;
HAI365 - Thai Express - St-Charles;Thai Express;3000 St-Charles Boulevard;Kirkland;
HAI368 - Thai Express - University of Ottawa;Thai Express;145 Jean-Jacques-Lussier;Ottawa;
HAI378 - Thai Express - Newman;Thai Express;8071 Boulevard Newman;Lasalle;
HAI385 - Thai Express - Downsview Mall;Thai Express;720 Sackville Drive;Lower Sackville;
HAI387 - Thai Express - Herongate Square;Thai Express;1600 Heron Road;Ottawa;
HAI388 - Thai Express - North Hill Centre;Thai Express;1632 14 Ave. NW;Calgary;
HAI401 - Thai Express - Okotoks;Thai Express;34 Southgate Drive;Okotoks;
HAI428 - Thai Express - Marsa Al Seef;Thai Express;P2 – 04 – 1 – FB, Marsa Al Seef, Al Seef Rd;Dubai Creek;
HAI430 - Thai Express - Devonshire Mall;Thai Express;3100 Howard Avenue;Windsor;
HAI435 - Thai Express - Birmingham, Grand Central, UK;Thai Express;50 Stephenson Street;Birmingham;
HAI442 - Thai Express - Thai Express Derby;Thai Express;Unit FT11;Intu;
HAI324 - Thai Express US - Decatur GA;Thai Express US;2502 Blackmon Drive;Decatur;
HAI351 - Thai Express US - Scottsdale Road and Chauncey Lane;Thai Express US;18511 N Scottsdale Rd;Scottsdale;
HAI354 - Thai Express US - Las Vegas NV;Thai Express US;9773 West Flamingo Road;Las Vegas;
HAI363 - Thai Express US - Serramonte Center;Thai Express US;3 Serramonte Center;Daly City;
HAI364 - Thai Express US - Spring TX;Thai Express US;6615 North Grand Parkway West;Spring;
HAI374 - Thai Express US - Chandler Fashion Center;Thai Express US;3111 West Chandler Blvd;Chandler;
HAI377 - Thai Express US - Scottsdale AZ;Thai Express US;15686 North Frank Lloyd Wright;Scottsdale;
HAI402 - Thai Express US - The Crossroads at Coeur D'Alene;Thai Express US;2824 North Ramsey Road, Suite 101;Coeur d'Alene;
ZON001 - Thai Zone - Pyramide;Thai Zone;2360, ch. Sainte-Foy;Québec;
ZON002 - Thai Zone - Cartier;Thai Zone;1019, av. Cartier;Québec;
ZON003 - Thai Zone - Lebourgneuf;Thai Zone;2000, boul. Lebourgneuf;Québec;
ZON004 - Thai Zone - Hamel Fleur de Lys;Thai Zone;565, boul. Wilfrid-Hamel;Québec;
ZON005 - Thai Zone - Hamel Henry IV;Thai Zone;5073, boul. Hamel Ouest;Quebec;
ZON006 - Thai Zone - L'Ormière;Thai Zone;3950, ave Chauveau;Québec;
ZON007 - Thai Zone - Beauport Sud;Thai Zone;3398, boul. Sainte-Anne;Québec;
ZON008 - Thai Zone - Beauport Nord;Thai Zone;2625, boul. Louis XIV;Québec;
ZON009 - Thai Zone - Cap-Rouge;Thai Zone;811, rte. Jean Gauvin;Québec;
ZON010 - Thai Zone - Bromont;Thai Zone;8, Boul de Bromont;Montérégie;
ZON011 - Thai Zone - St-Romuald;Thai Zone;469, Avenue Taniata;Québec;
ZON012 - Thai Zone - Lafontaine (St-Jérôme);Thai Zone;2001, boul. Labelle;Saint-Jérôme;
ZON013 - Thai Zone - Joliette;Thai Zone;111, St-Charles Borromée Sud;Joliette;
ZON014 - Thai Zone - King/Jacques-Cartier;Thai Zone;1780, rue King Ouest;Sherbrooke;
ZON015 - Thai Zone - Charlesbourg;Thai Zone;11001, boul Henri-Bourassa;Québec;
ZON016 - Thai Zone - St-Georges;Thai Zone;10125 boulevard Lacroix;St-Georges;
ZON017 - Thai Zone - Valleyfield;Thai Zone;1, boul. Dufferin;Valleyfield;
ZON018 - Thai Zone - St-Eustache;Thai Zone;587, boul. Arthur-Sauvé;St-Eustache;
ZON019 - Thai Zone - Cap de la Madeleine;Thai Zone;315, rue Barkoff;Trois-Rivières;
ZON020 - Thai Zone - St-Hubert;Thai Zone;3104, boul Moïse Vincent;St-Hubert;
ZON021 - Thai Zone - St-Constant;Thai Zone;380, rte. 132;St-Constant;
ZON022 - Thai Zone - Montréal (Sherbrooke Metro Cadillac);Thai Zone;6060, rue Sherbrooke est;Montréal;
ZON023 - Thai Zone - Terrebonne;Thai Zone;2299, ch. Gascon;Terrebonne;
ZON024 - Thai Zone - Aylmer;Thai Zone;210, ch. d'Aylmer;Gatineau;
ZON025 - Thai Zone - Vimont;Thai Zone;1899, Boul Des Laurentides;Laval;
ZON026 - Thai Zone - Rock Forest;Thai Zone;9115, boulevard de l'Ormière;Quebec;
ZON027 - Thai Zone - St-Nicolas;Thai Zone;105, Rue de la Traversière;Lévis;
ZON030 - Thai Zone - TZ Mobile (1 unit);Thai Zone;425, rang Sainte-Marie (Mobile Truck);Saint-Alfred;
ZON031 - Thai Zone - TZ Mobile (2nd unit);Thai Zone;117, rue de la Filandiere (Mobile Truck);Saint-Augustin-de-Desmaures;
ZON032 - Thai Zone - TZ Mobile (3rd unit);Thai Zone;117 Rue De La Filandiere (Mobile Truck);St-Augustin de Desmaures;
ZON034 - Thai Zone - St-Luc;Thai Zone;1295, rue Douglas;Saint-Jean-sur-Richelieu;
ZON035 - Thai Zone - Donnacona;Thai Zone;164 boulevard des Ecureuils;Donnacona;
ZON036 - Thai Zone - Montmagny;Thai Zone;40 Boulevard Taché Ouest;Montmagny;
ZON037 - Thai Zone - Mont-Tremblant;Thai Zone;260 Rue de Sainte-Jovite;Mont-Tremblant;
ZON038 - Thai Zone - Dieppe;Thai Zone;330 Dieppe Blvd.;Dieppe;
ZON039 - Thai Zone - Lévis;Thai Zone;51, Route Du Président Kennedy;Lévis;
ZON040 - Thai Zone - Moncton;Thai Zone;30 Wyse Street;Moncton;
ZON042 - Thai Zone - Magog;Thai Zone;1755 de la rue Sherbrooke;Magog;
ZON044 - Thai Zone - Edmundston;Thai Zone;180 Boulevard Hébert;Edmundston;
ZON045 - Thai Zone - Riviere-de-Loup;Thai Zone;229A Boulevard Hôtel-de-Ville;Rivière-du-Loup;
ZON046 - Thai Zone - La Prairie;Thai Zone;985 Pres Verts;Laprairie;
WGB001 - The Works - Barrhaven;The Works;3500 Fallowfield Rd.;Ottawa;
